,objid,ra,dec,g-i,u-g,u-z,g-z,g-r,concentration_index,photo_z,frac_dev,host_galaxy,distance,axis_ratio,category,radius,magnitude,u_mag,g_mag,i_mag,r_mag,z_mag,link
86,588017703471087734,188.6880369,12.4310803,1.320484,1.878309,3.504499,1.62619,0.905092,0.3207969243,0.07715,1.0,NGC4552,15.33,0.831509,Contaminant,122.6450204,-13.48600877,20.225103,18.346794,17.02631,17.441702,16.720604,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017703471087734
87,588017703471153342,188.8816527,12.39483267,1.391171,1.523111,3.248852,1.725741,0.904944,0.4280657976,0.131641,0.549561,NGC4552,15.33,0.565013,Contaminant,256.5280723,-13.61857377,19.737192,18.214081,16.82291,17.309137,16.48834,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017703471153342
88,588017704007827644,188.4346357,12.76170103,1.374685,1.945644,3.6569,1.711256,0.956703,0.341146481,0.093807,1.0,NGC4552,15.33,0.602955,Contaminant,100.8116136,-13.54134277,20.288715,18.343071,16.968386,17.386368,16.631815,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017704007827644
89,588017704007827657,188.4398167,12.74695766,1.330267,1.879681,3.528147,1.648466,0.916439,0.362296169,0.08393,1.0,NGC4552,15.33,0.953526,Contaminant,62.11441047,-13.26637377,20.457457,18.577776,17.247509,17.661337,16.92931,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017704007827657
90,588017704007893149,188.6212822,12.73351789,1.228093,1.274757,2.752417,1.47766,0.666743,0.3283889196,0.104316,0.879869,NGC4552,15.33,0.424057,Contaminant,217.5126564,-13.58439777,19.284813,18.010056,16.781963,17.343313,16.532396,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017704007893149
91,588017704007958682,188.7380096,12.81758929,1.012859,1.24079,2.452244,1.211454,0.637548,0.3419188941,0.100945,0.862319,NGC4552,15.33,0.568181,Contaminant,138.899801,-14.11057177,18.695477,17.454687,16.441828,16.817139,16.243233,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017704007958682
92,588017704008089702,188.9442192,12.83528991,0.926563,1.085239,2.209736,1.124497,0.507387,0.3638519766,0.084589,0.913803,NGC4552,15.33,0.999245,Contaminant,116.2056889,-13.29862877,19.221708,18.136469,17.209906,17.629082,17.011972,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017704008089702
93,588017566565007473,188.4273326,12.61512721,1.357421,1.928206,3.601563,1.673357,0.937974,0.427044722,0.08751,0.94115,NGC4552,15.33,0.721813,Contaminant,98.98916532,-13.34875177,20.445139,18.516933,17.159512,17.578959,16.843576,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017566565007473
94,588017571384328402,189.0930417,13.05266165,1.342344,1.811999,3.458126,1.646127,0.935146,0.3274226531,0.095632,1.0,NGC4552,15.33,0.8813,Contaminant,119.7907608,-13.76802377,19.906832,18.094833,16.752489,17.159687,16.448706,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017571384328402
95,588017703471284405,189.1351512,12.39523579,1.165647,1.722584,3.160892,1.438308,0.785432,0.3850444743,0.045855,0.752998,NGC4552,15.33,0.349624,Contaminant,222.6696341,-13.66347777,19.772249,18.049665,16.884018,17.264233,16.611357,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017703471284405
96,588017704007958702,188.7762282,12.78723933,1.18466,1.568243,3.018675,1.450432,0.784533,0.3375907882,0.082086,0.858298,NGC4552,15.33,0.924828,Contaminant,236.7461771,-14.92975977,18.350727,16.782484,15.597824,15.997951,15.332052,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017704007958702
97,588017704008155325,189.2461704,12.87347055,1.422716,1.88686,3.66517,1.77831,0.969719,0.3162667224,0.09537,1.0,NGC4552,15.33,0.612622,Contaminant,199.6559998,-14.21703477,19.567255,17.680395,16.257679,16.710676,15.902085,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017704008155325
98,588017725475192953,187.145492,7.60346461,1.133345,1.506847,2.899481,1.392634,0.747057,0.3663146767,0.082537,0.879054,NGC4472,17.14,0.78944,Contaminant,148.8768964,-13.98639509,19.437563,17.930716,16.797371,17.183659,16.538082,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017725475192953
99,588017726549000349,187.3243509,8.43280844,1.150154,1.434,2.829052,1.395052,0.788601,0.3913513948,0.117586,0.883046,NGC4472,17.14,0.722487,Contaminant,52.89138031,-13.40036109,19.992294,18.558294,17.40814,17.769693,17.163242,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017726549000349
100,588017726549131454,187.6162653,8.4375154,1.329285,1.731228,3.345459,1.614231,0.923182,0.3991706064,0.109884,0.893914,NGC4472,17.14,0.670664,Contaminant,220.9355436,-14.12762909,19.696835,17.965607,16.636322,17.042425,16.351376,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017726549131454
101,588017730300215394,187.7904669,8.32330301,1.119522,1.668351,3.06005,1.391699,0.74612,0.3826432137,0.044611,0.635269,NGC4472,17.14,0.526109,Contaminant,405.1112158,-14.65339709,18.931128,17.262777,16.143255,16.516657,15.871078,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017730300215394
102,588017726012129425,187.3044745,7.98678091,1.301378,1.343033,2.92691,1.583877,0.827667,0.4255172218,0.142488,0.70327,NGC4472,17.14,0.557118,Contaminant,194.8021683,-13.75853409,19.58222,18.239187,16.937809,17.41152,16.65531,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017726012129425
103,588017726012260573,187.7092635,8.03510681,1.399323,1.876163,3.574214,1.698051,0.952835,0.3133393764,0.105554,1.0,NGC4472,17.14,0.736872,Contaminant,246.2516704,-14.68595909,19.313093,17.43693,16.037607,16.484095,15.738879,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017726012260573
104,588017726549066001,187.5812807,8.34010223,1.310111,1.970022,3.547566,1.577544,0.902388,0.4045445934,0.082353,0.952571,NGC4472,17.14,0.654755,Contaminant,411.1807304,-14.78942409,19.25304,17.283018,15.972907,16.38063,15.705474,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017726549066001
105,588017729763016896,187.0889081,7.8568712,1.43987,2.220925,3.996955,1.77603,0.998237,0.3118261866,0.112357,1.0,NGC4472,17.14,0.855066,Contaminant,436.8763374,-15.80214909,18.587067,16.366142,14.926272,15.367905,14.590112,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017729763016896
106,588017729763082360,187.1367738,7.86898646,1.290981,1.81307,3.418821,1.605751,0.884727,0.3681838814,0.077329,0.946221,NGC4472,17.14,0.811039,Contaminant,177.2087712,-13.99541309,19.872438,18.059368,16.768387,17.174641,16.453617,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017729763082360
107,588017730299887634,187.0272391,8.2354983,1.268493,1.916065,3.515876,1.599811,0.860116,0.3033694092,0.053595,1.0,NGC4472,17.14,0.728954,Contaminant,293.6238945,-16.06768909,17.878546,15.962481,14.693988,15.102365,14.36267,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017730299887634
108,588017730299887647,187.0307089,8.18258906,1.11224,1.414868,2.799378,1.38451,0.714872,0.3491640634,0.085619,0.71878,NGC4472,17.14,0.721597,Contaminant,366.584273,-14.34163909,18.958155,17.543287,16.431047,16.828415,16.158777,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017730299887647
109,588017730299887741,187.0035171,8.18559111,1.267263,1.834426,3.414692,1.580266,0.85308,0.3523951458,0.062864,1.0,NGC4472,17.14,0.513509,Contaminant,491.6895712,-16.20065609,17.656904,15.822478,14.555215,14.969398,14.242212,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017730299887741
110,588017725475389463,187.5963623,7.54305619,1.19851,1.80059,3.302742,1.502152,0.813301,0.3068389227,0.050855,1.0,NGC4472,17.14,0.555417,Contaminant,246.6501208,-15.65427609,18.129669,16.329079,15.130569,15.515778,14.826927,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017725475389463
111,588017726012194878,187.5027901,8.10433257,0.934921,1.248556,2.418574,1.170018,0.601882,0.354537278,0.073582,0.653396,NGC4472,17.14,0.820696,Contaminant,187.1240641,-15.44739909,17.573093,16.324537,15.389616,15.722655,15.154519,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017726012194878
112,588017726012260447,187.6770195,8.05817475,1.02727,1.439997,2.690594,1.250597,0.68309,0.421751419,0.062313,0.597936,NGC4472,17.14,0.896996,Contaminant,470.7413607,-14.99252409,18.300617,16.86062,15.83335,16.17753,15.610023,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017726012260447
113,588017726012391593,187.9342322,7.96012444,1.195361,1.779394,3.240086,1.460692,0.826437,0.3352489789,0.070977,0.944948,NGC4472,17.14,0.761625,Contaminant,230.6773141,-14.66473409,19.111151,17.331757,16.136396,16.50532,15.871065,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017726012391593
114,588017726549131508,187.7003264,8.33183021,1.194237,1.608599,3.067387,1.458788,0.809423,0.3770958458,0.080774,0.915034,NGC4472,17.14,0.578188,Contaminant,102.9997308,-13.71444909,19.873627,18.265028,17.070791,17.455605,16.80624,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017726549131508
115,588017729763016879,187.0731549,7.84858137,1.287373,1.874655,3.46724,1.592585,0.895422,0.3679690642,0.079101,1.0,NGC4472,17.14,0.999957,Contaminant,122.1160397,-13.72852009,20.211611,18.336956,17.049583,17.441534,16.744371,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017729763016879
116,588017729763147850,187.2850591,7.91343092,1.420689,2.027327,3.801907,1.77458,0.995869,0.3310562337,0.107406,1.0,NGC4472,17.14,0.93108,Contaminant,188.4742811,-14.32787809,19.865372,17.838045,16.417356,16.842176,16.063465,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017729763147850
117,588017729763279018,187.6963224,7.82232758,1.270315,1.603515,3.170322,1.566807,0.8333,0.3370420381,0.094456,1.0,NGC4472,17.14,0.532137,Contaminant,233.7580267,-15.04735809,18.559511,16.955996,15.685681,16.122696,15.389189,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017729763279018
118,588017729763344482,187.7345759,7.76466719,1.267328,1.839301,3.461851,1.62255,0.853773,0.3576663475,0.060143,1.0,NGC4472,17.14,0.826737,Contaminant,210.8907116,-14.01249409,19.850634,18.011333,16.744005,17.15756,16.388783,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017729763344482
119,588017729763344534,187.7753688,7.76115526,1.288125,1.759215,3.335979,1.576764,0.886489,0.4451107292,0.086089,0.60344,NGC4472,17.14,0.731477,Contaminant,423.7484216,-15.18148409,18.634274,16.875059,15.586934,15.98857,15.298295,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017729763344534
120,588017729763344577,187.8095307,7.7583612,1.357206,1.942269,3.630808,1.688539,0.931591,0.3485952767,0.083701,1.0,NGC4472,17.14,0.73192,Contaminant,151.6151653,-14.29697309,19.746941,17.804672,16.447466,16.873081,16.116133,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017729763344577
121,588017729763344619,187.8582306,7.89070668,1.360838,2.14094,3.876751,1.735811,0.93482,0.3397135767,0.088022,1.0,NGC4472,17.14,0.811378,Contaminant,108.5196148,-13.62756209,20.618252,18.477312,17.116474,17.542492,16.741501,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017729763344619
122,588017730299887808,187.0984361,8.19700574,1.228748,1.767404,3.301172,1.533768,0.84368,0.3504462802,0.065176,0.964072,NGC4472,17.14,0.509374,Contaminant,314.7927842,-14.26358709,19.517551,17.750147,16.521399,16.906467,16.216379,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017730299887808
123,588017730299887817,187.1039425,8.27057129,1.25954,1.664627,3.239771,1.575144,0.852279,0.3691543644,0.089571,0.905859,NGC4472,17.14,0.623292,Contaminant,160.9959646,-14.19392409,19.493036,17.828409,16.568869,16.97613,16.253265,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017730299887817
124,588017730300018844,187.3994186,8.31794755,1.206421,1.675268,3.141577,1.466309,0.810701,0.4051153669,0.068237,0.9151,NGC4472,17.14,0.632944,Contaminant,76.44226239,-13.77520209,19.880821,18.205553,16.999132,17.394852,16.739244,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017730300018844
125,588017726011932917,186.9535171,7.95379276,1.340135,1.989874,3.609357,1.619483,0.931337,0.3006738099,0.088965,1.0,NGC4472,17.14,0.925095,Contaminant,134.4463976,-13.40824009,20.683025,18.693151,17.353016,17.761814,17.073668,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017726011932917
126,588017726012260543,187.6555431,8.06105679,1.301895,1.755629,3.380228,1.624599,0.859955,0.3640542956,0.079451,0.629942,NGC4472,17.14,0.421746,Contaminant,367.5349651,-14.66709809,19.11854,17.362911,16.061016,16.502956,15.738312,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017726012260543
127,588017729763016833,186.9891116,7.80384159,1.3176,1.791575,3.421417,1.629842,0.894025,0.3802356708,0.081657,0.966268,NGC4472,17.14,0.603345,Contaminant,151.2012832,-13.91383009,19.941824,18.150249,16.832649,17.256224,16.520407,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017729763016833
128,588017730300018779,187.4268257,8.22701032,1.393187,1.622724,3.29985,1.677126,0.918558,0.3644328184,0.139938,0.642427,NGC4472,17.14,0.714139,Contaminant,239.231366,-14.00401909,19.707317,18.084593,16.691406,17.166035,16.407467,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017730300018779
129,588010880371851429,184.9818817,5.89250636,1.300867,1.739927,3.280885,1.540958,0.915142,0.4225287005,0.127905,0.97618,NGC4261,29.4,0.528974,Contaminant,63.16918322,-14.61151965,20.385286,18.645359,17.344492,17.730217,17.104401,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588010880371851429
130,588010360162025620,184.6958769,5.71122144,1.117693,1.362086,2.728264,1.366178,0.706482,0.2886321601,0.094066,1.0,NGC4261,29.4,0.56052,Contaminant,328.1756613,-14.79591865,19.614386,18.2523,17.134607,17.545818,16.886122,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588010360162025620
131,588010360162025640,184.7126229,5.72088224,1.054426,1.847555,3.355072,1.507517,0.835408,0.3721599104,0.06417,0.993123,NGC4261,29.4,0.585403,Contaminant,150.3119305,-15.38442165,19.640278,17.792723,16.738297,16.957315,16.285206,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588010360162025640
132,588010360162025647,184.7221082,5.64525377,1.355497,1.924467,3.601224,1.676757,0.922613,0.343799758,0.080424,1.0,NGC4261,29.4,0.76673,Contaminant,399.1315479,-15.86887065,19.319946,17.395479,16.039982,16.472866,15.718722,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588010360162025647
133,588010360162156751,185.0485887,5.80054424,1.069735,1.311702,2.626737,1.315035,0.680954,0.4005157261,0.099097,0.856079,NGC4261,29.4,0.819073,Contaminant,366.8462228,-15.61496965,18.719423,17.407721,16.337986,16.726767,16.092686,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588010360162156751
134,588010360161960156,184.6099373,5.8381272,1.288032,1.642094,3.25821,1.616116,0.853969,0.3578274896,0.090371,0.727779,NGC4261,29.4,0.620521,Contaminant,338.8300604,-15.78011565,19.057684,17.41559,16.127558,16.561621,15.799474,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588010360161960156
135,588010360698896535,184.7557704,6.10035546,1.388405,1.741732,3.524909,1.783177,0.966932,0.321512242,0.115151,0.807365,NGC4261,29.4,0.210596,Contaminant,352.7024455,-14.44854965,20.601851,18.860119,17.471714,17.893187,17.076942,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588010360698896535
136,588010879834980508,184.8701228,5.59690994,1.343724,1.760248,3.474896,1.714648,0.917742,0.3020669688,0.100205,1.0,NGC4261,29.4,0.808358,Contaminant,302.9674521,-14.78518165,20.234545,18.474297,17.130573,17.556555,16.759649,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588010879834980508
137,588010880371720274,184.5847839,5.8560237,1.302961,1.760948,3.419945,1.658997,0.900103,0.3095862918,0.0926,1.0,NGC4261,29.4,0.740618,Contaminant,253.3741744,-14.99350465,20.009283,18.248335,16.945374,17.348232,16.589338,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588010880371720274
138,588010880371916952,185.0914897,5.91570289,1.363122,1.97971,3.658107,1.678397,0.928884,0.3198868996,0.080389,1.0,NGC4261,29.4,0.823272,Contaminant,297.8042562,-16.03668065,19.21365,17.23394,15.870818,16.305056,15.555543,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588010880371916952
139,587726015089344790,226.6346119,1.67656771,1.394903,1.630938,3.425269,1.794331,0.889273,0.3288042496,0.081656,1.0,NGC5846,28.5,0.402074,Contaminant,302.597979,-15.3108553,19.48358,17.852642,16.457739,16.963369,16.058311,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587726015089344790
140,587726015089279240,226.5072146,1.83504141,1.359719,1.924188,3.636234,1.712046,0.954911,0.3185128627,0.095708,1.0,NGC5846,28.5,0.766334,Contaminant,307.3560665,-15.0053723,20.147951,18.223763,16.864044,17.268852,16.511717,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587726015089279240
141,587726015089344722,226.589275,1.75468827,1.377092,1.853647,3.544614,1.690967,0.971943,0.3296777209,0.116123,1.0,NGC5846,28.5,0.828307,Contaminant,206.7636078,-14.9118303,20.187984,18.334337,16.957245,17.362394,16.64337,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587726015089344722
142,587726032268886297,226.493226,1.52603804,1.39319,1.682127,3.412702,1.730575,0.958187,0.3271845341,0.116634,1.0,NGC5846,28.5,0.779551,Contaminant,250.7206486,-14.7379943,20.176544,18.494417,17.101227,17.53623,16.763842,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587726032268886297
143,588017978351550557,171.3155799,38.78300641,1.373585,1.823044,3.501862,1.678818,0.947243,0.4271151027,0.103775,0.899748,NGC3665,26.3,0.936064,Contaminant,151.666499,-14.40015574,20.46991,18.646866,17.273281,17.699623,16.968048,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017978351550557
144,587738946679013534,170.8147237,38.66138717,1.315397,1.849281,3.514171,1.66489,0.942099,0.3481877081,0.108049,0.814892,NGC3665,26.3,0.431518,Contaminant,279.2485048,-15.31318074,19.577978,17.728697,16.4133,16.786598,16.063807,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587738946679013534
145,587738946679013543,170.8924475,38.63242862,1.390678,1.974945,3.712957,1.738012,0.980999,0.3279855805,0.1083,1.0,NGC3665,26.3,0.474886,Contaminant,221.1129966,-14.94057274,20.11515,18.140205,16.749527,17.159206,16.402193,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587738946679013543
146,587738947215949965,170.9994209,39.00595042,1.323801,2.025831,3.686416,1.660585,0.902258,0.3450192606,0.07231,1.0,NGC3665,26.3,0.86285,Contaminant,200.2723962,-14.98719574,20.040672,18.014841,16.69104,17.112583,16.354256,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587738947215949965
147,588017978351485020,171.1688662,38.8878751,1.18589,1.811299,3.288199,1.4769,0.820427,0.3790150847,0.055128,0.948355,NGC3665,26.3,0.412692,Contaminant,177.6297214,-15.07182674,19.659678,17.848379,16.662489,17.027952,16.371479,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017978351485020
148,587738946679144564,171.202803,38.58772321,1.431696,1.462576,3.245987,1.783411,0.933855,0.4102931044,0.142432,0.699495,NGC3665,26.3,0.45604,Contaminant,354.561154,-14.55638674,19.939823,18.477247,17.045551,17.543392,16.693836,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587738946679144564
149,587738947215949948,170.9383542,39.00915253,1.231863,1.675663,3.239493,1.56383,0.84281,0.3338363107,0.080543,1.0,NGC3665,26.3,0.612122,Contaminant,323.9087148,-14.52548774,20.092764,18.417101,17.185238,17.574291,16.853271,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587738947215949948
150,587738947216015394,171.1768836,38.98591763,1.069326,1.689571,2.958719,1.269148,0.764555,0.3138123797,0.12505,1.0,NGC3665,26.3,0.784711,Contaminant,177.6696629,-15.51817674,19.035728,17.346157,16.276831,16.581602,16.077009,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587738947216015394
151,588017977814548555,171.0737713,38.47097018,1.334931,1.709329,3.365055,1.655726,0.919203,0.3331375599,0.107173,1.0,NGC3665,26.3,0.536173,Contaminant,284.0344015,-14.96808774,19.760223,18.050894,16.715963,17.131691,16.395168,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017977814548555
152,588017978351485040,171.2216236,38.94545463,1.42041,1.684494,3.490312,1.805818,0.997484,0.2966690427,0.12738,0.987063,NGC3665,26.3,0.703698,Contaminant,476.9170921,-14.92588574,19.855871,18.171377,16.750967,17.173893,16.365559,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017978351485040
153,588017569774108793,189.9712012,11.76692097,1.295247,1.997467,3.63094,1.633473,0.880694,0.3399262395,0.060396,1.0,NGC4621,15.35,0.703191,Contaminant,167.0357514,-15.2035299,18.605173,16.607706,15.312459,15.727012,14.974233,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017569774108793
154,588017570311110763,190.3123194,12.15752765,1.291537,1.710653,3.305615,1.594962,0.867003,0.3785638204,0.081744,0.828954,NGC4621,15.35,0.689191,Contaminant,297.1873545,-14.6426659,18.865532,17.154879,15.863342,16.287876,15.559917,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017570311110763
155,588017570311110791,190.3465507,12.16467185,1.41114,2.184899,3.906115,1.721216,0.951772,0.4094322179,0.086316,0.929123,NGC4621,15.35,0.9323,Contaminant,144.2642453,-13.5628009,20.504412,18.319513,16.908373,17.367741,16.598297,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017570311110791
156,588017702934872193,190.1715518,11.97904154,1.303423,1.682757,3.303188,1.620431,0.866569,0.3085162712,0.08915,1.0,NGC4621,15.35,0.808101,Contaminant,160.8033918,-14.2959459,19.183922,17.501165,16.197742,16.634596,15.880734,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017702934872193
157,588017702935003281,190.546607,12.02355904,1.290982,1.917272,3.535102,1.61783,0.882763,0.340604618,0.063292,0.940789,NGC4621,15.35,0.557804,Contaminant,214.9131206,-15.3907849,18.339792,16.42252,15.131538,15.539757,14.80469,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017702935003281
158,588017569774174307,190.1013049,11.7720061,1.326516,1.7967,3.423929,1.627229,0.908434,0.3263837606,0.086942,0.955122,NGC4621,15.35,0.495,Contaminant,331.5294156,-14.9246979,18.710978,16.914278,15.587762,16.005844,15.287049,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017569774174307
159,588017570311176287,190.3938406,12.10062287,1.311575,1.748913,3.366916,1.618003,0.867798,0.4166919734,0.082037,0.845366,NGC4621,15.35,0.652673,Contaminant,165.8581485,-14.1966439,19.350609,17.601696,16.290121,16.733898,15.983693,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017570311176287
160,588017702934806684,190.147056,12.01585437,1.38304,2.010717,3.735151,1.724434,0.959418,0.3841504098,0.090104,1.0,NGC4621,15.35,0.961267,Contaminant,185.5393411,-14.0630629,19.837614,17.826897,16.443857,16.867479,16.102463,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017702934806684
161,588017702934872241,190.2662057,11.94684462,1.275579,1.863808,3.440072,1.576264,0.87508,0.3349773029,0.06748,1.0,NGC4621,15.35,0.721029,Contaminant,149.5002771,-15.0374869,18.631943,16.768135,15.492556,15.893055,15.191871,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017702934872241
162,588017702934937746,190.4523416,11.9335399,1.029358,1.286709,2.554949,1.26824,0.674057,0.4204932032,0.098651,0.611104,NGC4621,15.35,0.876883,Contaminant,187.2069853,-14.2197379,18.67157,17.384861,16.355503,16.710804,16.116621,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017702934937746
163,587737825146437662,142.40779228,62.54402639,1.23555,1.8699460000000006,3.4272539999999996,1.557307999999999,0.8566139999999987,0.329630917067758,0.060487,0.894855,NGC2880,21.3,0.780785,New Contaminant,461.4582197806874,-17.70338801719369,16.66507,14.795124,13.559574,13.93851,13.237816,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587737825146437662
164,587739407305343109,148.40059657,29.42867732,0.8259879999999988,1.3598960000000027,2.391071,1.0311749999999975,0.5901199999999989,0.3504212308288623,0.029716,1.0,NGC3032,21.4,0.706115,New Contaminant,51.307239429503866,-14.109372866745955,19.492712,18.132816,17.306828,17.542696,17.101641,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587739407305343109
165,587742013808967748,156.08465409,19.83592593,1.0055249999999987,1.5203520000000026,2.743164,1.2228119999999976,0.6835439999999977,0.3625290189538456,0.043712,1.0,NGC3226,22.9,0.873265,New Contaminant,85.97436238713473,-14.70442041169944,19.298653,17.778301,16.772776,17.094757,16.555489,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587742013808967748
166,587741829653987361,157.11761499,22.80093785,1.2479970000000016,1.895491999999999,3.458392999999999,1.562901,0.8371810000000011,0.3473100005076512,0.049345,0.972702,NGC3248,24.6,0.867701,New Contaminant,462.7232470469866,-16.811135535516897,17.876213,15.980721,14.732724,15.14354,14.41782,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587741829653987361
167,587735347491766449,162.28471487,13.23506993,0.8705089999999984,1.2328769999999984,2.3211689999999976,1.0882919999999991,0.5612339999999989,0.3654779632400363,0.056038,1.0,NGC3379,10.3,0.877694,New Contaminant,49.7986354865354,-12.31733712352586,19.54096,18.308083,17.437574,17.746849,17.219791,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587735347491766449
168,587738409794011151,163.00135494,13.5235212,1.3073510000000006,1.8293169999999996,3.450671,1.6213540000000002,0.8820310000000013,0.4404410419222612,0.073053,0.554202,NGC3412,11.0,0.88553,New Contaminant,144.68312408698228,-13.517653425791128,19.400658,17.571341,16.26399,16.68931,15.949987,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587738409794011151
169,587742775625711681,163.93171346,17.42808238,1.1724430000000012,1.9009520000000002,3.3356630000000003,1.434711,0.8049369999999989,0.4324858093777806,0.065404,0.752454,NGC3457,20.1,0.872016,New Contaminant,78.22108953205161,-14.151358287102443,20.070511,18.169559,16.997116,17.364622,16.734848,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587742775625711681
170,588017721180946549,181.96228248,42.57187308,1.2278720000000014,1.891850999999999,3.4511210000000005,1.5592700000000015,0.8292480000000015,0.3263815862441601,0.047407,0.85244,NGC4111,14.6,0.870668,New Contaminant,415.2701162448637,-16.464980278922184,17.077883,15.186032,13.95816,14.356784,13.626762,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017721180946549
